decay,history_mode,top_driver_changes,top_constructor_changes,swap_count,overlap_count,shadow_team_signature,shadow_team_score,shadow_advantage,production_penalty
1.000000000000,all_supported,"Kimi Antonelli, Lewis Hamilton, Franco Colapinto","Mercedes, Racing Bulls, Ferrari",4,3,"Franco Colapinto, Kimi Antonelli, Liam Lawson, Nico Hulkenberg, Oliver Bearman | Ferrari, Mercedes | 2x Kimi Antonelli",296.867527866294,36.370403400799,4.353615395181
0.850000000000,all_supported,"Kimi Antonelli, Lewis Hamilton, Isack Hadjar","Mercedes, Racing Bulls, Ferrari",4,3,"Esteban Ocon, Gabriel Bortoleto, Kimi Antonelli, Liam Lawson, Nico Hulkenberg | Ferrari, Mercedes | 2x Kimi Antonelli",284.630401345079,34.126109019988,7.140811608669
0.700000000000,all_supported,"Kimi Antonelli, Charles Leclerc, Isack Hadjar","Ferrari, Racing Bulls, Mercedes",3,4,"Arvid Lindblad, Charles Leclerc, Gabriel Bortoleto, Isack Hadjar, Nico Hulkenberg | Ferrari, Mercedes | 2x Charles Leclerc",287.256515189068,27.958099614143,3.363700234647
